DATE,PRCP,SNOW,TAVG,TMAX,TMIN,YEAR,WEEK,TOTAL PATIENTS,RATIO
2020-02-23,0.0276319758672699,0.0001828153564899,30.857142857142858,39.03174603174603,20.081967213114755,2020.0,9.0,88165.0,1.546629152835128
2020-03-01,0.0474035087719298,0.328353982300885,2.101123595505618,36.0,27.370967741935484,2020.0,10.0,89574.0,1.563124364058108
2020-03-08,0.0582582938388625,0.0,61.0,69.41666666666667,49.333333333333336,2020.0,11.0,85170.0,1.536272463896813
2020-03-15,0.0066585067319461,0.0199324324324324,47.42857142857143,55.6,38.016666666666666,2020.0,12.0,66023.0,1.2193929595353714
2020-03-22,0.1172282608695652,0.0206008583690987,39.0,46.1551724137931,32.10344827586207,2020.0,13.0,51420.0,0.9812530551310789
2020-03-29,0.2036623376623376,0.5862660944206008,44.142857142857146,52.52542372881356,36.10169491525424,2020.0,14.0,42428.0,0.7932805499823816
2020-04-05,0.0206787330316742,0.0127310061601642,3.966265060240964,50.2037037037037,35.557377049180324,2020.0,15.0,44856.0,0.8446698978217224
2020-04-12,0.0416004296455424,0.0,63.142857142857146,72.53968253968254,51.77777777777778,2020.0,16.0,44848.0,0.8655472913790289
2020-04-19,0.0848014888337468,0.5771153846153847,40.71428571428572,48.54838709677419,30.93548387096774,2020.0,17.0,48846.0,0.9254237288135592
2020-04-26,0.1067615658362989,0.0,47.0,56.6,39.459016393442624,2020.0,18.0,50198.0,0.9603511911419303
2020-05-03,0.555397489539749,0.008714953271028,3.764935064935065,56.89090909090909,38.65079365079365,2020.0,19.0,48954.0,0.9451814314908988
2020-05-10,0.0263696369636963,0.0,62.42857142857143,71.88524590163935,51.596774193548384,2020.0,20.0,52461.0,1.1353852608166533
2020-05-17,0.5286542669584245,0.0,56.85714285714285,66.05,47.21666666666667,2020.0,21.0,54453.0,1.162446117592965
2020-05-24,0.513135593220339,0.0,62.71428571428572,69.65,54.53333333333333,2020.0,22.0,58211.0,1.2780467785492198
2020-05-31,0.1011858974358974,0.0,71.57142857142857,80.375,61.33928571428572,2020.0,23.0,57816.0,1.2362827695334218
2020-06-07,0.058950354609929,0.3270323741007194,3.606741573033708,59.5,42.774193548387096,2020.0,24.0,57182.0,1.2529555529336414
